ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;Age_Group;NumOffSprings
3286;1967;PhD;Divorced;26642.0;1;0;2014-03-01;71.0;13.0;2.0;15.0;2.0;2.0;8.0;2.0;2.0;0.0;3.0;6.0;0;0;0;0;0;0;0;53;50-59;1
8602;1964;Graduation;Divorced;69932.0;0;1;2013-06-12;97.0;412.0;;153.0;;105.0;57.0;2.0;7.0;6.0;11.0;4.0;0;0;0;0;0;0;0;56;50-59;1
3722;1972;Graduation;Single;44503.0;1;1;2014-04-16;83.0;31.0;1.0;8.0;0.0;0.0;8.0;2.0;2.0;0.0;3.0;6.0;0;0;0;0;0;0;0;48;40-59;2
6715;1948;PhD;Single;60200.0;0;1;2013-01-02;3.0;502.0;19.0;132.0;0.0;6.0;26.0;6.0;6.0;2.0;11.0;6.0;0;0;0;0;0;0;0;72;>69;1
4796;1952;Graduation;Divorced;49638.0;0;1;2014-04-19;71.0;18.0;10.0;3.0;3.0;5.0;0.0;1.0;1.0;0.0;3.0;2.0;0;0;0;0;0;0;0;68;60-69;1
9612;1987;2n Cycle;Single;23830.0;0;0;2014-02-07;3.0;1.0;8.0;6.0;4.0;8.0;16.0;1.0;1.0;0.0;3.0;7.0;0;0;0;0;0;0;0;33;30-39;0
3766;1959;Master;Widow;33051.0;0;0;2012-08-16;15.0;100.0;71.0;243.0;108.0;94.0;;3.0;9.0;1.0;8.0;9.0;0;0;0;0;0;0;1;61;60-69;0
1399;1958;Graduation;Married;72905.0;0;0;2014-01-21;52.0;407.0;;445.0;;;;1.0;3.0;7.0;9.0;1.0;0;0;0;1;0;0;0;62;60-69;0
1570;1951;PhD;Together;69702.0;0;1;2013-02-19;8.0;664.0;9.0;240.0;50.0;19.0;57.0;2.0;7.0;7.0;10.0;4.0;0;0;0;0;0;0;0;69;>69;1
3426;1975;Graduation;Divorced;70300.0;1;0;2013-07-15;89.0;;61.0;338.0;60.0;46.0;46.0;3.0;5.0;5.0;;8.0;0;0;0;0;0;0;0;45;40-59;1
3074;1984;PhD;Married;70643.0;0;0;2012-10-15;66.0;;;304.0;23.0;;33.0;1.0;5.0;8.0;4.0;6.0;0;0;0;0;0;0;1;36;30-39;0
8341;1969;PhD;Married;30396.0;1;0;2014-04-30;22.0;15.0;0.0;6.0;0.0;1.0;12.0;2.0;1.0;1.0;2.0;7.0;1;0;0;0;0;0;1;51;50-59;1
5180;1968;PhD;Divorced;50616.0;0;1;2014-04-18;56.0;128.0;0.0;16.0;0.0;1.0;4.0;2.0;4.0;0.0;4.0;7.0;0;0;0;0;0;0;0;52;50-59;1
6461;1969;Master;Single;62772.0;0;1;2013-05-19;74.0;581.0;49.0;157.0;43.0;8.0;108.0;1.0;5.0;6.0;11.0;2.0;0;1;0;0;0;0;0;51;50-59;1
7679;1985;PhD;Single;30298.0;0;0;2014-05-19;48.0;6.0;3.0;12.0;6.0;1.0;0.0;1.0;1.0;1.0;3.0;3.0;0;0;0;0;0;0;0;35;30-39;0
10702;1984;Graduation;Single;52413.0;1;0;2012-11-03;67.0;185.0;8.0;133.0;56.0;56.0;12.0;2.0;7.0;1.0;7.0;7.0;0;0;0;0;0;0;0;36;30-39;1
7505;1957;PhD;Married;44155.0;1;1;2014-01-19;24.0;22.0;1.0;9.0;0.0;0.0;14.0;1.0;1.0;1.0;2.0;4.0;0;0;0;0;0;0;0;63;60-69;2
5113;1971;PhD;Divorced;86979.0;0;0;2013-11-07;67.0;584.0;100.0;;65.0;83.0;35.0;1.0;5.0;5.0;5.0;2.0;1;0;0;0;0;0;1;49;>69;0
10858;1975;Graduation;Together;76532.0;1;1;2013-09-09;38.0;355.0;30.0;177.0;90.0;;30.0;4.0;9.0;5.0;7.0;5.0;0;0;0;0;0;0;0;45;40-59;2
2961;1982;Graduation;Married;42081.0;1;0;2013-02-26;86.0;175.0;10.0;110.0;54.0;6.0;27.0;2.0;6.0;3.0;4.0;6.0;1;0;0;0;0;0;0;38;30-39;1
2747;1988;PhD;Married;67546.0;0;0;2012-08-31;90.0;864.0;;;;38.0;;1.0;4.0;;5.0;3.0;0;0;0;0;0;0;0;32;30-39;0
3010;1989;Master;Together;88420.0;0;0;2014-05-02;87.0;957.0;;612.0;99.0;95.0;;1.0;4.0;7.0;8.0;1.0;1;0;1;1;0;0;0;31;30-39;0
5790;1985;Graduation;Married;31158.0;1;0;2013-01-27;62.0;25.0;6.0;16.0;20.0;0.0;5.0;2.0;2.0;0.0;3.0;8.0;0;0;0;0;0;0;0;35;30-39;1
6892;1968;Graduation;Divorced;61671.0;0;1;2014-06-03;23.0;641.0;7.0;56.0;0.0;0.0;28.0;;;4.0;6.0;8.0;0;1;0;1;0;0;0;52;50-59;1
1743;1974;Graduation;Single;69719.0;0;0;2014-05-26;99.0;273.0;86.0;208.0;;14.0;43.0;1.0;2.0;3.0;5.0;1.0;0;0;0;0;0;0;0;46;40-59;0
3578;1949;Graduation;Divorced;49160.0;0;1;2013-10-20;29.0;122.0;21.0;43.0;25.0;10.0;15.0;2.0;3.0;1.0;6.0;6.0;0;0;0;0;0;0;0;71;>69;1
8462;1978;Basic;Together;24882.0;1;0;2012-09-09;52.0;1.0;4.0;10.0;29.0;0.0;36.0;1.0;1.0;1.0;2.0;6.0;1;0;0;0;0;0;0;42;40-59;1
5558;1954;PhD;Single;90933.0;0;0;2014-03-31;90.0;;31.0;430.0;62.0;63.0;79.0;1.0;4.0;6.0;4.0;1.0;0;0;1;0;0;0;0;66;60-69;0
4619;1945;PhD;Single;;0;0;2014-05-28;9.0;6.0;2.0;3.0;1.0;;3.0;0.0;;0.0;0.0;1.0;0;0;0;0;0;0;0;75;>69;0
8780;1950;PhD;Together;59292.0;0;1;2013-06-13;71.0;378.0;14.0;68.0;19.0;14.0;14.0;2.0;3.0;5.0;8.0;3.0;0;0;0;0;0;0;0;70;>69;1
10789;1964;PhD;Married;45759.0;1;1;2013-02-23;13.0;42.0;1.0;18.0;3.0;0.0;4.0;2.0;2.0;0.0;3.0;7.0;0;0;0;0;0;0;0;56;50-59;2
10779;1983;Graduation;Single;22148.0;0;0;2014-04-13;16.0;15.0;5.0;14.0;0.0;4.0;11.0;1.0;1.0;0.0;3.0;7.0;0;0;0;0;0;0;0;37;30-39;0
5896;1987;Master;Married;73395.0;0;0;2014-03-18;94.0;272.0;7.0;80.0;20.0;7.0;11.0;1.0;4.0;4.0;6.0;2.0;0;0;0;0;0;0;0;33;30-39;0
2337;1971;Graduation;Divorced;29819.0;1;0;2013-10-24;77.0;9.0;1.0;24.0;2.0;1.0;2.0;3.0;3.0;0.0;3.0;6.0;0;0;0;0;0;0;0;49;>69;1
10951;1968;Graduation;Married;45688.0;0;1;2014-01-25;20.0;279.0;0.0;18.0;0.0;0.0;9.0;2.0;3.0;1.0;8.0;4.0;0;1;0;0;0;0;0;52;50-59;1
544;1954;Graduation;Married;62820.0;0;0;2013-05-11;51.0;398.0;61.0;265.0;138.0;61.0;53.0;1.0;3.0;4.0;6.0;1.0;0;0;0;0;0;0;0;66;60-69;0
17;1971;PhD;Married;60491.0;0;1;2013-09-06;81.0;637.0;47.0;237.0;12.0;19.0;76.0;4.0;6.0;;7.0;5.0;0;0;0;0;0;0;0;49;>69;1
10680;1986;Graduation;Together;33235.0;1;0;2014-02-05;71.0;45.0;0.0;16.0;2.0;1.0;6.0;1.0;3.0;0.0;3.0;7.0;0;0;0;0;0;0;0;34;30-39;1
3265;1959;Graduation;Married;35701.0;0;0;2013-03-19;36.0;21.0;1.0;9.0;7.0;3.0;5.0;1.0;1.0;0.0;3.0;6.0;0;0;0;0;0;0;0;61;60-69;0
5623;1980;Master;Married;31535.0;1;0;2013-09-26;95.0;15.0;4.0;13.0;0.0;0.0;19.0;1.0;1.0;1.0;2.0;7.0;1;0;0;0;0;0;0;40;40-59;1
5832;1960;2n Cycle;Together;92556.0;0;0;2014-04-20;32.0;493.0;;352.0;;23.0;28.0;0.0;3.0;5.0;;;0;0;0;0;0;0;0;60;60-69;0
5544;1970;Graduation;Single;67384.0;0;1;2012-11-10;32.0;957.0;40.0;175.0;;53.0;107.0;2.0;7.0;8.0;5.0;5.0;0;1;0;0;0;0;0;50;50-59;1
6417;1971;Master;Together;80573.0;0;0;2012-10-14;85.0;829.0;;430.0;60.0;92.0;15.0;1.0;4.0;6.0;;2.0;0;0;0;0;0;0;0;49;>69;0
5831;1967;Graduation;Married;77870.0;0;1;2012-08-22;93.0;;50.0;500.0;65.0;50.0;133.0;3.0;5.0;5.0;5.0;8.0;0;1;0;1;0;0;1;53;50-59;1
7101;1963;PhD;Widow;52278.0;0;1;2013-01-25;24.0;953.0;0.0;71.0;0.0;0.0;;6.0;;5.0;10.0;8.0;0;0;0;0;0;0;0;57;50-59;1
10176;1968;Graduation;Single;57107.0;0;1;2012-08-24;44.0;159.0;0.0;120.0;0.0;0.0;137.0;;4.0;4.0;8.0;8.0;0;1;0;0;1;0;1;52;50-59;1
2326;1990;Graduation;Married;18929.0;0;0;2013-02-16;15.0;32.0;0.0;8.0;23.0;4.0;18.0;1.0;1.0;0.0;4.0;6.0;0;0;0;0;0;0;0;30;30-39;0
4385;1981;PhD;Single;36038.0;1;0;2013-05-31;82.0;23.0;0.0;15.0;0.0;2.0;7.0;2.0;3.0;0.0;3.0;6.0;0;0;0;0;0;0;0;39;>69;1
2929;1976;Graduation;Single;20180.0;0;0;2013-02-20;27.0;18.0;42.0;24.0;15.0;20.0;18.0;1.0;2.0;1.0;4.0;7.0;0;0;0;0;0;0;0;44;40-59;0
10686;1965;PhD;Together;34230.0;1;1;2012-12-26;72.0;15.0;0.0;4.0;0.0;0.0;2.0;1.0;1.0;0.0;2.0;7.0;0;0;0;0;0;0;0;55;50-59;2
2546;1977;2n Cycle;Single;31878.0;0;1;2014-06-22;7.0;23.0;4.0;5.0;10.0;5.0;23.0;1.0;1.0;0.0;4.0;3.0;0;0;0;0;0;0;0;43;40-59;1
3283;1972;2n Cycle;Married;70932.0;0;1;2014-01-19;57.0;200.0;;100.0;46.0;;;2.0;6.0;2.0;12.0;3.0;0;0;0;0;0;0;0;48;40-59;1
3138;1956;Graduation;Single;91249.0;0;0;2012-10-20;84.0;;27.0;119.0;71.0;108.0;27.0;0.0;7.0;;6.0;4.0;0;1;1;1;1;0;1;64;60-69;0
4994;1943;Master;Single;77598.0;0;0;2013-10-01;53.0;;33.0;281.0;129.0;66.0;33.0;1.0;7.0;5.0;;3.0;0;0;1;0;0;0;0;77;>69;0
7966;1959;Graduation;Single;80982.0;1;1;2013-01-08;48.0;505.0;;401.0;104.0;22.0;22.0;3.0;;5.0;11.0;5.0;0;0;0;0;0;1;0;61;60-69;2
3112;1977;Master;Married;22701.0;1;0;2013-09-05;2.0;2.0;4.0;9.0;0.0;4.0;5.0;1.0;1.0;0.0;3.0;5.0;0;0;0;0;0;0;0;43;40-59;1
10872;1969;PhD;Married;55212.0;0;1;2012-11-23;65.0;;0.0;45.0;0.0;0.0;34.0;3.0;4.0;2.0;11.0;8.0;0;1;0;0;1;0;0;51;50-59;1
2181;1970;Graduation;Married;70617.0;0;0;2013-06-23;45.0;353.0;61.0;;40.0;46.0;27.0;1.0;3.0;3.0;7.0;2.0;0;0;0;0;0;0;0;50;50-59;0
1867;1957;Graduation;Single;64849.0;0;0;2012-11-13;42.0;652.0;48.0;350.0;94.0;84.0;108.0;1.0;9.0;3.0;6.0;5.0;0;0;0;0;0;0;1;63;60-69;0
1518;1965;Master;Married;62694.0;1;1;2013-06-17;29.0;379.0;6.0;157.0;25.0;91.0;91.0;5.0;9.0;3.0;7.0;7.0;0;0;0;0;0;0;0;55;50-59;2
5734;1974;PhD;Married;61917.0;1;1;2013-11-20;83.0;46.0;4.0;36.0;2.0;2.0;1.0;1.0;2.0;0.0;4.0;5.0;0;0;0;0;0;0;0;46;40-59;2
2878;1947;PhD;Married;67472.0;0;1;2013-09-28;93.0;162.0;31.0;127.0;8.0;17.0;69.0;2.0;4.0;2.0;7.0;3.0;0;0;0;0;0;0;0;73;>69;1
1458;1982;Master;Married;21059.0;1;0;2014-01-07;40.0;8.0;3.0;19.0;3.0;3.0;8.0;3.0;3.0;0.0;3.0;6.0;0;0;0;0;0;0;0;38;30-39;1
7007;1968;Master;Married;29543.0;2;0;2014-04-01;47.0;17.0;3.0;18.0;3.0;4.0;18.0;2.0;3.0;1.0;2.0;7.0;0;0;0;0;0;0;0;52;50-59;2
6200;1951;Graduation;Married;75903.0;0;1;2013-04-08;50.0;340.0;;185.0;130.0;38.0;100.0;2.0;6.0;6.0;9.0;3.0;0;0;0;0;0;0;0;69;>69;1
1403;1975;2n Cycle;Together;34984.0;1;1;2012-09-06;40.0;8.0;4.0;15.0;3.0;5.0;3.0;2.0;1.0;0.0;3.0;7.0;0;0;0;0;0;0;0;45;40-59;2
4827;1956;PhD;Single;54998.0;0;1;2013-03-10;3.0;154.0;22.0;202.0;39.0;30.0;8.0;5.0;4.0;2.0;9.0;4.0;0;0;0;0;0;0;1;64;60-69;1
6250;1949;PhD;Widow;54356.0;0;1;2012-11-19;62.0;710.0;15.0;30.0;20.0;0.0;0.0;3.0;;2.0;8.0;8.0;0;0;0;0;0;0;1;71;>69;1
9291;1959;Master;Married;34242.0;0;1;2014-03-23;25.0;8.0;2.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;5.0;0;0;0;0;0;0;0;61;60-69;1
2478;1973;Graduation;Married;25410.0;1;0;2013-08-31;48.0;2.0;2.0;4.0;13.0;13.0;4.0;1.0;1.0;0.0;4.0;4.0;0;0;0;0;0;0;0;47;40-59;1
1139;1984;PhD;Married;73356.0;0;0;2014-02-06;56.0;;14.0;322.0;0.0;14.0;112.0;1.0;5.0;;5.0;2.0;1;0;1;1;0;0;1;36;30-39;0
5138;1950;Graduation;Together;28320.0;0;1;2013-01-14;68.0;19.0;1.0;14.0;3.0;2.0;4.0;1.0;1.0;0.0;3.0;8.0;0;0;0;0;0;0;0;70;>69;1
5393;1977;Graduation;Single;23763.0;1;0;2012-08-07;64.0;22.0;0.0;6.0;6.0;2.0;6.0;1.0;1.0;0.0;3.0;7.0;0;0;0;0;0;0;0;43;40-59;1
10413;1984;Graduation;Married;72570.0;0;0;2014-04-25;67.0;274.0;83.0;216.0;;;;1.0;4.0;6.0;12.0;1.0;0;0;0;0;0;0;0;36;30-39;0
5015;1976;Master;Married;34529.0;1;0;2012-09-14;94.0;68.0;6.0;38.0;3.0;6.0;41.0;2.0;2.0;2.0;3.0;7.0;0;0;0;0;0;0;0;44;40-59;1
10868;1951;Graduation;Widow;70792.0;0;0;2013-02-06;82.0;344.0;45.0;;104.0;11.0;114.0;2.0;3.0;4.0;10.0;3.0;0;0;0;0;0;0;0;69;>69;0
10676;1982;Graduation;Married;63211.0;0;0;2012-11-02;3.0;145.0;;459.0;;26.0;145.0;2.0;3.0;8.0;7.0;2.0;0;0;0;0;0;0;1;38;30-39;0
2495;1974;Master;Married;83891.0;0;1;2014-06-20;24.0;217.0;38.0;350.0;111.0;85.0;15.0;1.0;4.0;7.0;10.0;1.0;0;0;0;0;0;0;0;46;40-59;1
7842;1968;Graduation;Single;36065.0;1;1;2013-03-31;54.0;18.0;7.0;34.0;10.0;2.0;3.0;3.0;3.0;0.0;3.0;8.0;0;0;0;0;0;0;0;52;50-59;2
9955;1954;Graduation;Together;39898.0;0;1;2013-02-12;20.0;69.0;8.0;26.0;12.0;7.0;12.0;2.0;3.0;0.0;4.0;7.0;0;0;0;0;0;0;0;66;60-69;1
6663;1940;PhD;Single;51141.0;0;0;2013-07-08;96.0;144.0;0.0;7.0;0.0;0.0;6.0;1.0;3.0;1.0;4.0;5.0;0;0;0;0;0;0;0;80;>69;0
2162;1976;Graduation;Married;56939.0;0;1;2013-09-18;19.0;256.0;34.0;103.0;90.0;29.0;49.0;2.0;3.0;3.0;10.0;3.0;0;0;0;0;0;0;0;44;40-59;1
3434;1951;Graduation;Single;80872.0;0;0;2014-05-12;60.0;483.0;72.0;567.0;94.0;12.0;108.0;1.0;4.0;4.0;10.0;1.0;0;0;0;0;0;0;0;69;>69;0
7919;1976;PhD;Together;72335.0;0;0;2012-08-13;2.0;;105.0;;28.0;21.0;0.0;1.0;;4.0;8.0;8.0;0;0;0;0;0;0;1;44;40-59;0
5626;1964;PhD;Single;61798.0;0;0;2013-11-23;13.0;338.0;4.0;89.0;11.0;8.0;13.0;1.0;4.0;2.0;9.0;4.0;0;0;0;0;0;0;0;56;50-59;0
6428;1950;PhD;Widow;76842.0;0;0;2014-05-03;37.0;605.0;10.0;345.0;84.0;54.0;32.0;1.0;1.0;8.0;7.0;;0;0;0;0;0;0;0;70;>69;0
8514;1976;Graduation;Together;29478.0;1;0;2014-01-17;59.0;8.0;0.0;7.0;3.0;1.0;1.0;1.0;1.0;0.0;3.0;6.0;0;0;0;0;0;0;0;44;40-59;1
10448;1956;Graduation;Single;46998.0;0;1;2012-10-22;55.0;172.0;41.0;86.0;45.0;6.0;27.0;5.0;5.0;3.0;5.0;7.0;1;0;0;0;0;0;0;64;60-69;1
2109;1990;Graduation;Single;96843.0;0;0;2013-04-23;60.0;448.0;71.0;;40.0;17.0;17.0;1.0;6.0;;10.0;2.0;0;0;1;0;0;0;1;30;30-39;0
7530;1950;PhD;Widow;56551.0;1;1;2014-05-07;48.0;67.0;4.0;32.0;17.0;2.0;16.0;3.0;2.0;1.0;4.0;4.0;0;0;0;0;0;0;0;70;>69;2
8925;1965;Master;Married;70053.0;0;1;2013-07-03;38.0;512.0;53.0;98.0;81.0;;89.0;3.0;8.0;5.0;10.0;5.0;0;0;0;0;0;0;0;55;50-59;1
3009;1962;PhD;Widow;71670.0;0;0;2013-07-09;8.0;;16.0;128.0;0.0;0.0;;1.0;5.0;3.0;6.0;6.0;0;1;1;0;1;0;1;58;50-59;0
6355;1978;Graduation;Married;44359.0;1;1;2014-06-17;19.0;20.0;0.0;14.0;7.0;3.0;1.0;3.0;2.0;0.0;4.0;3.0;0;0;0;0;0;0;0;42;40-59;2
3517;1952;Graduation;Single;40887.0;1;1;2013-05-06;32.0;50.0;4.0;44.0;10.0;10.0;43.0;3.0;3.0;1.0;3.0;9.0;0;0;0;0;0;0;1;68;60-69;2
1158;1966;Graduation;Divorced;48877.0;0;1;2014-01-05;27.0;102.0;1.0;15.0;2.0;0.0;24.0;1.0;3.0;0.0;4.0;7.0;0;0;0;0;0;0;0;54;50-59;1
6203;1947;Graduation;Together;74485.0;0;0;2013-08-24;58.0;499.0;;;;49.0;49.0;1.0;6.0;7.0;12.0;3.0;0;0;0;0;0;0;0;73;>69;0
7165;1972;Graduation;Together;64474.0;0;1;2013-10-22;59.0;381.0;35.0;172.0;56.0;86.0;93.0;2.0;8.0;2.0;10.0;5.0;0;0;0;0;0;0;0;48;40-59;1
3595;1963;Graduation;Together;77226.0;0;1;2014-02-28;29.0;631.0;43.0;239.0;128.0;76.0;21.0;2.0;6.0;8.0;12.0;3.0;0;0;0;0;0;0;0;57;50-59;1
8537;1949;Graduation;Widow;72643.0;0;0;2013-02-27;60.0;526.0;80.0;553.0;123.0;94.0;53.0;1.0;3.0;;7.0;2.0;0;0;0;1;0;0;1;71;>69;0
4331;1978;Master;Together;85738.0;0;0;2014-01-23;41.0;913.0;26.0;376.0;17.0;26.0;13.0;1.0;3.0;6.0;11.0;1.0;0;1;1;0;0;0;0;42;40-59;0
6281;1966;Graduation;Divorced;55686.0;0;1;2013-02-14;27.0;673.0;0.0;199.0;37.0;47.0;26.0;2.0;6.0;3.0;5.0;4.0;1;0;0;0;0;0;0;54;50-59;1
4338;1983;Graduation;Single;39062.0;1;0;2014-03-25;28.0;23.0;0.0;9.0;0.0;0.0;12.0;1.0;1.0;0.0;3.0;4.0;1;0;0;0;0;0;0;37;30-39;1
2452;1971;Graduation;Together;34600.0;1;1;2013-01-01;8.0;199.0;33.0;60.0;8.0;3.0;15.0;5.0;5.0;2.0;5.0;8.0;0;0;0;0;0;0;1;49;>69;2
9507;1975;Graduation;Married;40794.0;0;1;2013-04-07;18.0;261.0;23.0;73.0;4.0;23.0;50.0;2.0;6.0;3.0;5.0;7.0;0;0;0;0;0;0;0;45;40-59;1
8360;1971;2n Cycle;Married;54690.0;1;1;2013-11-07;76.0;111.0;16.0;37.0;7.0;9.0;18.0;3.0;3.0;1.0;5.0;3.0;0;0;0;0;0;0;0;49;>69;2
10311;1969;Graduation;Married;4428.0;0;1;2013-10-05;0.0;16.0;4.0;12.0;2.0;4.0;;0.0;;0.0;0.0;1.0;0;0;0;0;0;0;0;51;50-59;1
5117;1963;2n Cycle;Married;32632.0;0;0;2012-08-02;32.0;63.0;;137.0;;19.0;53.0;2.0;4.0;4.0;8.0;5.0;0;0;0;0;0;0;0;57;50-59;0
4867;1968;PhD;Single;38236.0;1;1;2013-09-20;2.0;58.0;0.0;18.0;2.0;0.0;10.0;4.0;3.0;0.0;4.0;7.0;0;0;0;0;0;0;0;52;50-59;2
9289;1979;Graduation;Married;36781.0;1;0;2014-04-10;16.0;29.0;1.0;17.0;0.0;3.0;13.0;1.0;2.0;1.0;2.0;8.0;0;0;0;0;0;0;1;41;40-59;1
10913;1984;Master;Single;31385.0;1;0;2012-12-05;56.0;3.0;2.0;12.0;0.0;1.0;9.0;1.0;1.0;0.0;2.0;8.0;1;0;0;0;0;0;1;36;30-39;1
3032;1984;Graduation;Married;24570.0;1;0;2013-02-27;97.0;28.0;34.0;62.0;11.0;14.0;44.0;3.0;4.0;0.0;4.0;9.0;0;0;0;0;0;0;0;36;30-39;1
8524;1974;PhD;Divorced;25509.0;1;0;2012-09-18;15.0;40.0;3.0;30.0;10.0;7.0;11.0;3.0;3.0;0.0;3.0;9.0;0;0;0;0;0;0;1;46;40-59;1
3334;1951;Graduation;Married;94642.0;0;0;2014-02-12;35.0;879.0;;;106.0;;143.0;0.0;5.0;7.0;9.0;1.0;0;0;1;1;0;0;0;69;>69;0
4470;1962;Master;Married;58646.0;0;1;2013-06-10;3.0;62.0;1.0;44.0;6.0;5.0;22.0;1.0;2.0;1.0;4.0;4.0;0;0;0;0;0;0;0;58;50-59;1
1406;1975;Graduation;Single;53201.0;1;1;2013-02-12;49.0;280.0;7.0;81.0;20.0;0.0;27.0;;6.0;3.0;5.0;7.0;0;0;0;0;0;0;0;45;40-59;2
8619;1957;Graduation;Together;21994.0;0;1;2012-12-24;4.0;9.0;0.0;6.0;3.0;1.0;3.0;1.0;0.0;0.0;3.0;5.0;0;0;0;0;0;0;0;63;60-69;1
10821;1978;Graduation;Married;57113.0;1;1;2013-02-06;45.0;182.0;4.0;33.0;0.0;2.0;42.0;6.0;4.0;1.0;5.0;7.0;0;0;0;0;0;0;0;42;40-59;2
4552;1991;Graduation;Married;51373.0;0;0;2013-06-22;37.0;83.0;2.0;101.0;64.0;26.0;117.0;1.0;3.0;5.0;3.0;4.0;0;0;0;0;0;0;0;29;20-29;0
898;1986;Graduation;Married;23477.0;1;0;2013-10-21;39.0;38.0;15.0;54.0;3.0;8.0;29.0;3.0;3.0;0.0;4.0;8.0;0;0;0;0;0;0;0;34;30-39;1
9797;1956;Graduation;Married;58116.0;0;1;2014-04-13;38.0;228.0;19.0;130.0;4.0;11.0;51.0;2.0;3.0;3.0;8.0;2.0;0;0;0;0;0;0;0;64;60-69;1
10949;1963;PhD;Divorced;72968.0;0;0;2013-12-16;8.0;;37.0;592.0;145.0;37.0;55.0;1.0;5.0;5.0;8.0;3.0;0;0;0;1;0;0;1;57;50-59;0
8212;1971;Master;Married;39791.0;0;1;2013-03-28;89.0;85.0;15.0;27.0;13.0;13.0;21.0;2.0;3.0;1.0;4.0;7.0;0;0;0;0;0;0;0;49;>69;1
6248;1947;Master;Single;91712.0;0;0;2013-10-17;47.0;;24.0;;94.0;29.0;48.0;0.0;9.0;7.0;11.0;3.0;0;0;1;0;0;0;1;73;>69;0
10164;1958;Graduation;Single;94472.0;0;1;2014-04-03;75.0;;33.0;417.0;108.0;100.0;16.0;1.0;5.0;5.0;5.0;5.0;0;1;1;0;0;0;0;62;60-69;1
4547;1960;Graduation;Together;13672.0;1;1;2013-04-17;86.0;6.0;2.0;9.0;2.0;1.0;5.0;2.0;1.0;0.0;3.0;8.0;0;0;0;0;0;0;0;60;60-69;2
6815;1980;2n Cycle;Married;96547.0;0;0;2014-05-23;4.0;448.0;21.0;125.0;52.0;101.0;62.0;0.0;7.0;6.0;8.0;2.0;1;0;1;1;0;0;1;40;40-59;0
4122;1975;Graduation;Married;79205.0;0;0;2012-08-29;73.0;504.0;23.0;117.0;;28.0;44.0;1.0;6.0;5.0;4.0;4.0;0;0;0;1;0;0;1;45;40-59;0
10841;1975;PhD;Together;56559.0;0;1;2012-12-25;46.0;226.0;22.0;133.0;41.0;31.0;31.0;3.0;4.0;3.0;8.0;4.0;0;0;0;0;0;0;0;45;40-59;1
5370;1973;PhD;Married;32644.0;1;0;2013-01-16;38.0;239.0;3.0;141.0;0.0;7.0;23.0;4.0;7.0;1.0;6.0;8.0;1;0;0;0;0;0;0;47;40-59;1
176;1980;2n Cycle;Single;67506.0;0;1;2014-01-02;73.0;90.0;38.0;67.0;33.0;36.0;67.0;1.0;4.0;1.0;6.0;3.0;0;0;0;0;0;0;0;40;40-59;1
4860;1970;Graduation;Single;24206.0;1;0;2013-03-08;66.0;7.0;2.0;8.0;3.0;2.0;3.0;1.0;1.0;0.0;3.0;6.0;0;0;0;0;0;0;0;50;50-59;1
10757;1967;PhD;Divorced;28420.0;1;0;2013-12-24;36.0;4.0;2.0;5.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;6.0;0;0;0;0;0;0;0;53;50-59;1
4023;1970;Graduation;Married;22979.0;1;0;2012-09-06;29.0;16.0;17.0;19.0;20.0;21.0;22.0;3.0;3.0;2.0;2.0;8.0;0;0;0;0;0;0;1;50;50-59;1
6679;1966;Graduation;Single;33279.0;0;0;2014-06-12;29.0;10.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0;0;0;0;0;0;0;54;50-59;0
9923;1972;Master;Single;46423.0;1;1;2013-09-18;6.0;68.0;0.0;16.0;0.0;0.0;8.0;3.0;2.0;0.0;4.0;7.0;0;0;0;0;0;0;0;48;40-59;2
7181;1977;Graduation;Married;30368.0;0;1;2013-11-07;97.0;35.0;0.0;13.0;2.0;0.0;2.0;2.0;2.0;0.0;3.0;8.0;0;0;0;0;0;0;0;43;40-59;1
3599;1970;Graduation;Married;63684.0;0;1;2012-11-26;61.0;575.0;80.0;428.0;;93.0;80.0;3.0;8.0;4.0;8.0;5.0;0;0;0;0;0;0;0;50;50-59;1
405;1964;Graduation;Divorced;41638.0;0;1;2013-02-13;68.0;315.0;0.0;31.0;4.0;0.0;91.0;4.0;5.0;5.0;3.0;8.0;1;0;0;0;0;0;0;56;50-59;1
6870;1959;PhD;Divorced;68805.0;0;1;2013-09-17;73.0;182.0;2.0;49.0;17.0;13.0;20.0;1.0;3.0;1.0;7.0;2.0;0;0;0;0;0;0;0;61;60-69;1
832;1966;PhD;Together;65814.0;0;1;2014-03-02;90.0;561.0;14.0;113.0;10.0;14.0;35.0;3.0;8.0;2.0;10.0;5.0;0;0;0;0;0;0;0;54;50-59;1
2002;1958;Graduation;Divorced;71964.0;0;0;2013-05-20;81.0;587.0;51.0;;;34.0;86.0;1.0;5.0;6.0;5.0;3.0;0;0;0;0;0;0;0;62;60-69;0
